0	0	0
-2.035	-1.755	1.015
-1.245	-1.055	-0.655
-0.875	-0.205	-0.035
-1.895	-1.685	-0.495
-1.125	-0.555	1.145
0	0	0
-1.665	-1.575	-0.205
-0.375	-0.225	-0.185
-2.245	-2.625	0.695
-1.245	-1.055	-0.655
-1.285	-0.435	0.795
-1.495	-1.205	0.715
-1.585	-1.035	0.375
-1.955	-2.035	0.625
-1.485	-1.665	0.125
-0.835	-0.795	0.625
-0.745	-0.435	-0.205
-1.865	-1.345	0.735
-1.665	-1.575	-0.205
-2.025	-2.605	-0.365
-2.165	-2.295	-0.375
-1.645	-1.235	-0.385
0	0	0
-1.495	-0.875	0.625
-1.285	-0.435	0.795
-2.555	-2.455	0.345
-0.765	0.015	0.825
-1.585	-1.035	0.375
0	0	0
-1.125	-0.555	1.145
-1.695	-1.415	1.395
0	0	0
0	0	0
-1.195	-0.655	-0.325
0	0	0
0	0	0
-0.375	-0.225	-0.185
-1.035	-0.755	-0.655
-2.325	-2.485	-0.625
-1.335	-0.595	0.035
-0.625	0.155	0.565
0	0	0
-1.225	-1.285	0.585
-2.035	-1.755	1.015
-2.175	-1.985	0.335
-1.565	-1.425	0.345
-1.865	-1.345	0.735
-1.665	-1.575	-0.205
-2.245	-2.625	0.695
0	0	0
-0.875	-0.205	-0.035
-1.155	-0.835	-0.055
-0.325	-0.145	0.325
-1.365	-0.645	0.455
-2.275	-2.395	0.995
0	0	0
-2.445	-2.465	-0.285
-0.905	-0.735	-0.365
-2.285	-2.025	0.905
-2.285	-2.025	0.905
-1.865	-1.455	0.415
-1.745	-2.235	-0.325
-1.195	-0.655	-0.325
-1.305	-1.295	0.285
-1.495	-1.205	0.715
-0.625	0.255	-0.405
-1.225	-1.285	0.585
0	0	0
-2.555	-2.455	0.345
0	0	0
-0.375	-0.225	-0.185
0	0	0
-2.055	-1.985	-0.285
-1.665	-1.575	-0.205
-2.155	-1.705	0.655
-1.285	-0.435	0.795
-2.355	-2.245	0.185
-1.245	-1.055	-0.655
-2.105	-2.335	0.705
-0.375	-0.225	-0.185
0	0	0
-1.515	-1.645	0.535
-0.325	-0.145	0.325
-1.365	-0.645	0.455
-0.325	-0.145	0.325
