0	0	0
-2.145	-1.865	1.155
-1.305	-1.335	-0.605
-1.245	-0.515	0.155
-1.845	-1.775	-0.635
0	0	0
-0.815	0.115	1.105
-1.805	-1.475	-0.195
-0.725	-0.035	-0.395
-2.155	-2.635	0.575
-1.305	-1.335	-0.605
-1.145	-0.365	0.865
-1.445	-1.185	0.685
-1.685	-1.345	0.495
-2.235	-1.915	0.435
-1.475	-1.595	0.125
-1.185	-0.595	0.425
-0.885	-0.245	-0.115
-1.685	-1.345	0.495
-1.805	-1.475	-0.195
-2.155	-2.395	-0.305
-2.215	-1.975	-0.435
-1.595	-1.145	-0.405
0	0	0
-1.315	-0.975	0.435
-1.185	-0.595	0.425
-2.475	-2.225	0.315
-0.815	0.115	1.105
-1.255	-0.835	0.175
0	0	0
-1.095	-0.765	1.155
-1.545	-1.325	1.355
0	0	0
0	0	0
-1.185	-1.095	-0.395
-1.975	-2.555	-0.535
-2.155	-2.535	1.055
-0.685	-0.165	0.125
-1.055	-0.405	-0.445
-2.345	-2.485	-0.615
-1.295	-0.615	-0.115
-0.505	0.105	0.625
0	0	0
-1.175	-1.355	0.555
-1.815	-2.035	1.305
-2.235	-1.915	0.435
-1.345	-1.235	0.285
-1.565	-1.335	1.045
-1.805	-1.475	-0.195
-2.155	-2.635	0.575
-2.045	-2.165	0.805
-0.885	-0.245	-0.115
-1.295	-0.615	-0.115
-0.345	-0.145	0.345
-1.055	-1.055	0.315
-2.155	-2.535	1.055
0	0	0
-2.505	-2.385	-0.385
-1.055	-0.405	-0.445
-2.045	-2.165	0.805
-2.405	-2.085	0.755
-1.525	-1.645	0.525
-2.045	-1.715	-0.385
-1.035	-0.765	-0.635
-1.605	-1.145	-0.005
-1.445	-1.185	0.685
-0.605	0.325	-0.445
-1.575	-0.915	0.625
0	0	0
-2.475	-2.225	0.315
0	0	0
-0.375	-0.085	-0.235
0	0	0
-1.845	-2.275	-0.265
-1.455	-1.685	-0.365
-2.095	-1.685	0.805
-1.145	-0.365	0.865
-2.075	-2.345	0.305
-1.305	-1.335	-0.605
-2.405	-2.085	0.755
-0.605	0.105	-0.115
0	0	0
-1.685	-1.345	0.495
-0.725	0.155	0.185
-0.945	-0.525	0.675
-0.345	-0.145	0.345
-0.895	-0.835	0.725
-1.335	-0.765	0.795
-1.615	-1.455	-0.645
-1.355	-0.955	-0.135
-0.505	0.105	0.625
-0.725	-0.035	-0.395
-0.895	-0.835	0.725
0	0	0
0	0	0
0	0	0
-0.605	0.105	-0.115
-1.615	-2.045	0.565
-1.345	-1.235	0.285
0	0	0
-1.335	-0.765	0.795
-0.375	-0.085	-0.235
-1.805	-1.475	-0.195
-1.175	-1.355	0.555
-2.415	-2.305	-0.115
-2.045	-1.715	-0.385
-1.825	-1.275	0.835
0	0	0
0	0	0
-1.455	-1.685	-0.365
-1.185	-1.095	-0.395
-1.575	-0.885	0.315
-0.495	-0.395	0.035
-1.405	-1.385	-0.175
-2.215	-2.315	0.585
-1.075	-0.775	-0.305
0	0	0
-0.945	-0.525	0.675
-2.425	-2.325	1.215
-1.835	-1.465	1.115
-1.185	-0.595	0.425
0	0	0
-1.305	-1.335	-0.605
-2.085	-2.235	-0.625
-1.815	-2.035	1.305
-1.915	-1.875	0.575
-2.505	-2.445	0.665
-1.185	-0.595	0.425
-2.505	-2.445	0.665
-1.605	-1.145	-0.005
-0.555	0.055	0.995
-1.875	-1.655	0.065
0	0	0
-1.095	-0.765	1.155
-2.215	-2.315	0.585
-0.345	-0.145	0.345
0	0	0
0	0	0
-0.515	0.065	-0.625
-1.915	-1.875	0.575
-0.495	-0.395	0.035
-0.895	-0.835	0.725
-1.185	-0.595	0.425
0	0	0
-2.155	-1.745	-0.035
0	0	0
0	0	0
-0.925	-0.135	1.005
-1.615	-1.455	-0.645
-2.405	-2.085	0.755
0	0	0
0	0	0
-0.605	0.325	-0.445
-1.405	-1.385	-0.175
-1.405	-1.385	-0.175
-0.555	0.055	0.995
-2.425	-2.325	1.215
-1.755	-1.965	0.075
-0.605	0.325	-0.445
0	0	0
-0.605	0.105	-0.115
-2.345	-2.335	0.925
-2.145	-1.865	1.155
-1.845	-1.775	-0.635
0	0	0
0	0	0
-2.155	-1.745	-0.035
-2.095	-2.115	0.005
-1.075	-0.775	-0.305
-1.295	-0.615	-0.115
-2.425	-2.325	1.215
-1.835	-1.465	1.115
-1.975	-2.555	-0.535
0	0	0
0	0	0
-1.825	-1.275	0.835
0	0	0
0	0	0
-0.605	-0.355	0.725
-1.185	-0.595	0.425
-0.605	0.325	-0.445
0	0	0
-1.815	-2.035	1.305
-1.335	-0.765	0.795
-1.145	-0.365	0.865
-1.805	-1.475	-0.195
-1.805	-1.475	-0.195
-1.575	-0.885	0.315
-2.045	-2.165	0.805
-1.755	-1.965	0.075
0	0	0
-1.345	-1.235	0.285
-1.755	-1.965	0.075
-1.845	-2.275	-0.265
-1.905	-1.575	0.365
-1.835	-1.465	1.115
0	0	0
-2.145	-1.865	1.155
0	0	0
-2.045	-1.715	-0.385
-2.505	-2.445	0.665
-1.845	-1.775	-0.635
-1.175	-1.355	0.555
-1.055	-0.405	-0.445
-0.935	-0.645	-0.035
-0.725	-0.035	-0.395
0	0	0
-1.245	-0.515	0.155
-1.595	-1.145	-0.405
-1.815	-2.035	1.305
-2.095	-2.115	0.005
-1.575	-0.915	0.625
-1.595	-1.145	-0.405
-1.245	-0.515	0.155
-1.445	-1.185	0.685
-1.685	-1.345	0.495
-2.155	-2.395	-0.305
-0.745	-0.125	1.295
-1.595	-1.615	0.925
-1.595	-1.145	-0.405
-0.935	-0.645	-0.035
-1.955	-2.025	0.305
0	0	0
-1.455	-1.685	-0.365
-2.345	-2.335	0.925
-2.095	-2.115	0.005
-1.805	-1.865	1.005
0	0	0
-0.835	-0.205	0.395
-1.045	-1.065	0.005
-1.445	-1.185	0.685
-1.595	-1.615	0.925
-1.595	-1.615	0.925
-1.245	-0.515	0.155
-1.175	-1.355	0.555
-0.785	-0.765	0.275
-0.945	-0.525	0.675
-0.945	-0.525	0.675
-0.835	-0.205	0.395
-0.785	-0.765	0.275
0	0	0
0	0	0
0	0	0
-1.455	-1.685	-0.365
-0.865	0.055	0.725
0	0	0
-2.085	-2.535	0.045
-1.955	-2.025	0.305
-0.925	-0.135	1.005
-0.685	-0.165	0.125
-0.865	0.055	0.725
-0.755	-0.335	-0.375
-2.425	-2.325	1.215
-2.235	-1.915	0.435
-1.615	-1.455	-0.645
-0.945	-0.525	0.675
-1.615	-2.045	0.565
-1.055	-1.055	0.315
-0.835	-0.525	1.055
-0.685	-0.165	0.125
-1.805	-1.865	1.005
-1.875	-1.655	0.065
-2.155	-1.745	-0.035
0	0	0
-1.575	-0.915	0.625
-1.405	-1.385	-0.175
-2.425	-2.325	1.215
-2.085	-2.535	0.045
-1.255	-0.835	0.175
0	0	0
-0.895	-0.235	0.685
-2.345	-2.335	0.925
-1.455	-1.045	1.065
0	0	0
-0.865	0.055	0.725
-1.245	-0.515	0.155
0	0	0
-0.835	-0.205	0.395
-2.475	-2.225	0.315
-1.475	-1.595	0.125
-2.235	-1.915	0.435
-1.835	-1.465	1.115
-2.155	-2.635	0.575
-0.555	0.055	0.995
-0.745	-0.125	1.295
-1.755	-1.965	0.075
-1.055	-1.055	0.315
0	0	0
-1.845	-2.275	-0.265
-0.605	-0.315	-0.635
0	0	0
-1.445	-1.185	0.685
-1.955	-1.695	1.365
0	0	0
-2.035	-2.165	1.155
-2.155	-2.635	0.575
-1.975	-2.555	-0.535
-1.905	-1.575	0.365
-0.895	-0.235	0.685
-0.605	-0.355	0.725
-1.445	-1.185	0.685
-0.555	0.055	0.995
-2.215	-1.975	-0.435
-1.525	-1.645	0.525
-1.755	-1.965	0.075
-1.075	-0.775	-0.305
-2.345	-2.485	-0.615
-1.915	-1.875	0.575
0	0	0
-0.505	0.105	0.625
0	0	0
-0.755	-0.335	-0.375
-1.455	-1.045	1.065
-2.405	-2.085	0.755
-2.095	-1.685	0.805
-0.375	-0.085	-0.235
0	0	0
-0.895	-0.235	0.685
0	0	0
-1.245	-0.515	0.155
0	0	0
-2.155	-2.635	0.575
-1.845	-2.275	-0.265
0	0	0
-2.415	-2.305	-0.115
-0.785	-0.765	0.275
0	0	0
-0.945	-0.525	0.675
-2.075	-2.345	0.305
-2.505	-2.385	-0.385
-2.085	-2.235	-0.625
-2.035	-2.165	1.155
-2.155	-1.745	-0.035
0	0	0
-2.045	-2.165	0.805
0	0	0
-1.095	-0.765	1.155
-1.815	-2.035	1.305
-2.085	-2.535	0.045
0	0	0
-1.185	-1.095	-0.395
-1.565	-1.335	1.045
-1.575	-0.915	0.625
-1.805	-1.475	-0.195
0	0	0
-1.075	-0.775	-0.305
-0.755	-0.335	-0.375
0	0	0
-1.765	-1.905	-0.295
-1.055	-0.405	-0.445
-1.295	-0.615	-0.115
-1.955	-1.695	1.365
0	0	0
-1.335	-0.765	0.795
-0.895	-0.235	0.685
-1.445	-1.185	0.685
-0.605	-0.355	0.725
-2.095	-1.685	0.805
-2.215	-2.315	0.585
-1.575	-0.885	0.315
-0.925	-0.135	1.005
0	0	0
-1.815	-2.035	1.305
-1.765	-1.905	-0.295
-0.865	0.055	0.725
-1.315	-0.975	0.435
-1.055	-1.055	0.315
-1.245	-0.515	0.155
0	0	0
0	0	0
0	0	0
-2.415	-2.305	-0.115
0	0	0
0	0	0
-0.745	-0.125	1.295
-1.575	-0.885	0.315
0	0	0
-0.745	-0.125	1.295
-1.615	-2.045	0.565
-1.875	-1.655	0.065
-1.835	-1.465	1.115
-1.905	-1.575	0.365
-0.945	-0.525	0.675
-2.345	-2.485	-0.615
-0.375	-0.085	-0.235
-1.545	-1.325	1.355
-2.085	-2.535	0.045
0	0	0
-2.085	-2.235	-0.625
-2.345	-2.485	-0.615
0	0	0
0	0	0
-0.605	-0.355	0.725
-1.405	-1.385	-0.175
-1.545	-1.325	1.355
-2.035	-2.165	1.155
-1.455	-1.045	1.065
-2.215	-2.315	0.585
-2.235	-1.915	0.435
-1.685	-1.345	0.495
-0.935	-0.645	-0.035
-1.185	-1.095	-0.395
-1.575	-0.885	0.315
-1.335	-0.765	0.795
-0.605	0.105	-0.115
-0.895	-0.235	0.685
-1.305	-1.335	-0.605
-0.765	-0.565	-0.585
-1.755	-1.965	0.075
-1.815	-2.035	1.305
0	0	0
-2.235	-1.915	0.435
0	0	0
-0.835	-0.525	1.055
0	0	0
0	0	0
0	0	0
-2.505	-2.385	-0.385
-1.525	-1.645	0.525
-1.825	-1.275	0.835
-2.155	-2.635	0.575
-1.975	-2.555	-0.535
-0.765	-0.565	-0.585
-1.595	-1.615	0.925
-1.975	-2.555	-0.535
0	0	0
-0.885	-0.245	-0.115
-0.515	0.065	-0.625
0	0	0
-2.215	-1.975	-0.435
-2.095	-2.115	0.005
-0.605	-0.355	0.725
-1.345	-1.235	0.285
-1.145	-0.365	0.865
-2.215	-1.975	-0.435
-2.235	-1.915	0.435
-1.875	-1.655	0.065
0	0	0
-1.255	-0.835	0.175
-1.045	-1.065	0.005
-1.055	-1.055	0.315
-1.615	-2.045	0.565
-1.845	-1.775	-0.635
-1.045	-1.065	0.005
-1.035	-0.765	-0.635
-0.745	-0.125	1.295
-1.525	-1.645	0.525
-1.045	-1.065	0.005
-0.835	-0.525	1.055
-1.145	-0.365	0.865
-1.175	-1.355	0.555
-2.075	-2.345	0.305
-1.475	-1.595	0.125
-2.215	-1.975	-0.435
-1.595	-1.145	-0.405
0	0	0
-0.755	-0.335	-0.375
-0.765	-0.565	-0.585
-1.335	-0.765	0.795
-0.515	0.065	-0.625
-2.215	-2.315	0.585
-1.295	-0.615	-0.115
0	0	0
-1.575	-0.915	0.625
-2.475	-2.225	0.315
-1.075	-0.775	-0.305
0	0	0
0	0	0
-1.185	-1.095	-0.395
-2.405	-2.085	0.755
0	0	0
-1.045	-1.065	0.005
-1.185	-1.095	-0.395
0	0	0
0	0	0
-0.765	-0.565	-0.585
-1.045	-1.065	0.005
-2.345	-2.335	0.925
-1.615	-2.045	0.565
0	0	0
-0.495	-0.395	0.035
0	0	0
0	0	0
-2.075	-2.345	0.305
-2.155	-2.395	-0.305
-1.845	-1.775	-0.635
-1.185	-0.595	0.425
-0.605	-0.315	-0.635
-0.755	-0.335	-0.375
-1.345	-1.235	0.285
-0.865	0.055	0.725
-2.155	-2.535	1.055
-1.765	-1.905	-0.295
-0.605	0.105	-0.115
-0.605	-0.315	-0.635
-1.355	-0.955	-0.135
-2.155	-2.395	-0.305
0	0	0
-2.505	-2.445	0.665
-0.785	-0.765	0.275
-0.765	-0.565	-0.585
-1.335	-0.765	0.795
0	0	0
-1.765	-1.905	-0.295
-0.895	-0.835	0.725
-0.605	0.325	-0.445
0	0	0
0	0	0
-1.455	-1.685	-0.365
-2.045	-2.165	0.805
-1.345	-1.235	0.285
0	0	0
-1.975	-2.555	-0.535
-1.595	-1.615	0.925
-1.835	-1.465	1.115
-0.835	-0.205	0.395
-1.975	-2.555	-0.535
-1.305	-1.335	-0.605
-1.525	-1.645	0.525
-2.425	-2.325	1.215
-1.575	-0.885	0.315
0	0	0
-0.495	-0.395	0.035
-1.455	-1.045	1.065
-1.915	-1.875	0.575
-2.345	-2.335	0.925
-1.825	-1.275	0.835
-1.955	-2.025	0.305
-1.315	-0.975	0.435
0	0	0
-2.045	-1.715	-0.385
-1.095	-0.765	1.155
-2.155	-2.535	1.055
0	0	0
-2.095	-1.685	0.805
-1.055	-0.405	-0.445
-1.765	-1.905	-0.295
-1.805	-1.475	-0.195
-1.185	-1.095	-0.395
-1.605	-1.145	-0.005
-1.455	-1.045	1.065
-0.815	0.115	1.105
0	0	0
-1.905	-1.575	0.365
-0.815	0.115	1.105
-1.955	-1.695	1.365
0	0	0
-2.095	-2.115	0.005
0	0	0
-0.495	-0.395	0.035
-1.845	-2.275	-0.265
0	0	0
-1.905	-1.575	0.365
-2.155	-2.535	1.055
-2.145	-1.865	1.155
-1.685	-1.345	0.495
-1.845	-1.775	-0.635
-1.455	-1.685	-0.365
-1.445	-1.185	0.685
-1.605	-1.145	-0.005
-2.045	-1.715	-0.385
-1.565	-1.335	1.045
0	0	0
-0.745	-0.125	1.295
0	0	0
-1.595	-1.145	-0.405
-0.515	0.065	-0.625
-1.255	-0.835	0.175
0	0	0
-1.095	-0.765	1.155
-0.755	-0.335	-0.375
-2.085	-2.535	0.045
-1.565	-1.335	1.045
-1.955	-2.025	0.305
-1.475	-1.595	0.125
-2.505	-2.445	0.665
-0.895	-0.835	0.725
-0.515	0.065	-0.625
-1.805	-1.865	1.005
-1.765	-1.905	-0.295
0	0	0
-2.405	-2.085	0.755
-1.475	-1.595	0.125
-0.765	-0.565	-0.585
0	0	0
0	0	0
0	0	0
-2.505	-2.385	-0.385
0	0	0
-1.575	-0.915	0.625
0	0	0
-1.055	-0.405	-0.445
-1.565	-1.335	1.045
0	0	0
0	0	0
-0.885	-0.245	-0.115
0	0	0
0	0	0
0	0	0
-1.595	-1.615	0.925
0	0	0
-2.075	-2.345	0.305
-0.785	-0.765	0.275
0	0	0
-1.915	-1.875	0.575
-0.885	-0.245	-0.115
-2.085	-2.235	-0.625
-1.185	-1.095	-0.395
-1.575	-0.915	0.625
-1.295	-0.615	-0.115
0	0	0
-0.895	-0.235	0.685
0	0	0
0	0	0
0	0	0
-2.035	-2.165	1.155
-2.085	-2.235	-0.625
-0.935	-0.645	-0.035
0	0	0
0	0	0
-1.595	-1.145	-0.405
-1.355	-0.955	-0.135
-1.045	-1.065	0.005
-0.605	-0.315	-0.635
-0.685	-0.165	0.125
-0.935	-0.645	-0.035
-0.895	-0.835	0.725
0	0	0
-1.845	-1.775	-0.635
-2.095	-1.685	0.805
-0.935	-0.645	-0.035
0	0	0
-2.505	-2.445	0.665
-1.095	-0.765	1.155
-1.035	-0.765	-0.635
0	0	0
-2.215	-1.975	-0.435
-1.315	-0.975	0.435
-1.955	-1.695	1.365
-2.505	-2.445	0.665
-0.605	0.325	-0.445
0	0	0
-1.565	-1.335	1.045
-0.375	-0.085	-0.235
-1.805	-1.865	1.005
-2.145	-1.865	1.155
0	0	0
-2.095	-2.115	0.005
-1.845	-1.775	-0.635
0	0	0
-0.685	-0.165	0.125
-2.475	-2.225	0.315
-1.845	-2.275	-0.265
-0.885	-0.245	-0.115
-0.925	-0.135	1.005
0	0	0
-0.945	-0.525	0.675
-1.405	-1.385	-0.175
-1.475	-1.595	0.125
-0.605	0.325	-0.445
-1.915	-1.875	0.575
-2.235	-1.915	0.435
0	0	0
-0.605	-0.355	0.725
-2.045	-1.715	-0.385
0	0	0
0	0	0
0	0	0
-2.475	-2.225	0.315
-2.155	-2.535	1.055
0	0	0
-1.095	-0.765	1.155
-0.835	-0.205	0.395
-0.605	-0.315	-0.635
-1.455	-1.685	-0.365
-1.805	-1.865	1.005
-0.555	0.055	0.995
-0.835	-0.205	0.395
-0.605	0.105	-0.115
-0.505	0.105	0.625
0	0	0
-2.095	-1.685	0.805
-2.155	-1.745	-0.035
-2.345	-2.485	-0.615
-2.155	-2.395	-0.305
-1.525	-1.645	0.525
-2.415	-2.305	-0.115
-1.615	-1.455	-0.645
-1.295	-0.615	-0.115
-1.955	-2.025	0.305
-1.545	-1.325	1.355
-1.335	-0.765	0.795
-1.035	-0.765	-0.635
-1.255	-0.835	0.175
-0.745	-0.125	1.295
-1.905	-1.575	0.365
0	0	0
-2.405	-2.085	0.755
-0.685	-0.165	0.125
0	0	0
0	0	0
0	0	0
0	0	0
-1.595	-1.145	-0.405
-1.875	-1.655	0.065
-1.455	-1.045	1.065
-1.185	-0.595	0.425
-1.545	-1.325	1.355
-1.565	-1.335	1.045
-0.605	0.105	-0.115
0	0	0
-0.785	-0.765	0.275
-1.685	-1.345	0.495
-0.515	0.065	-0.625
-2.155	-2.635	0.575
-1.615	-1.455	-0.645
-1.615	-2.045	0.565
-0.835	-0.525	1.055
-2.145	-1.865	1.155
-2.345	-2.485	-0.615
-1.825	-1.275	0.835
-1.035	-0.765	-0.635
0	0	0
0	0	0
-2.215	-2.315	0.585
-1.615	-1.455	-0.645
-2.095	-1.685	0.805
-2.045	-2.165	0.805
-1.055	-0.405	-0.445
0	0	0
-1.545	-1.325	1.355
0	0	0
-2.045	-1.715	-0.385
0	0	0
-2.405	-2.085	0.755
-2.145	-1.865	1.155
0	0	0
0	0	0
-1.975	-2.555	-0.535
0	0	0
-0.505	0.105	0.625
-0.345	-0.145	0.345
-0.925	-0.135	1.005
-2.095	-2.115	0.005
-2.095	-1.685	0.805
-2.085	-2.535	0.045
-0.605	-0.315	-0.635
-0.495	-0.395	0.035
-1.685	-1.345	0.495
-2.035	-2.165	1.155
-2.155	-2.535	1.055
0	0	0
-1.615	-2.045	0.565
-0.345	-0.145	0.345
0	0	0
-2.155	-2.635	0.575
0	0	0
-0.605	-0.355	0.725
-1.955	-2.025	0.305
-2.345	-2.335	0.925
-0.885	-0.245	-0.115
-1.355	-0.955	-0.135
-0.725	0.155	0.185
-0.505	0.105	0.625
-2.155	-2.395	-0.305
0	0	0
-2.505	-2.385	-0.385
-1.055	-1.055	0.315
-0.555	0.055	0.995
-0.725	-0.035	-0.395
-1.475	-1.595	0.125
-1.815	-2.035	1.305
-1.525	-1.645	0.525
0	0	0
-1.355	-0.955	-0.135
-0.725	-0.035	-0.395
-2.035	-2.165	1.155
-0.345	-0.145	0.345
-0.345	-0.145	0.345
0	0	0
-0.755	-0.335	-0.375
-1.905	-1.575	0.365
-0.555	0.055	0.995
0	0	0
-1.605	-1.145	-0.005
0	0	0
0	0	0
-0.495	-0.395	0.035
-0.835	-0.525	1.055
-0.835	-0.205	0.395
-1.545	-1.325	1.355
0	0	0
-1.955	-1.695	1.365
-0.685	-0.165	0.125
-2.475	-2.225	0.315
-0.505	0.105	0.625
-2.505	-2.385	-0.385
-0.765	-0.565	-0.585
-0.375	-0.085	-0.235
-2.345	-2.485	-0.615
-2.145	-1.865	1.155
-2.415	-2.305	-0.115
0	0	0
-2.155	-2.395	-0.305
-1.875	-1.655	0.065
-2.045	-1.715	-0.385
-1.055	-1.055	0.315
-2.155	-1.745	-0.035
-1.955	-2.025	0.305
-0.815	0.115	1.105
-1.605	-1.145	-0.005
-0.815	0.115	1.105
-2.045	-2.165	0.805
-1.145	-0.365	0.865
-1.095	-0.765	1.155
-0.375	-0.085	-0.235
-0.725	-0.035	-0.395
-1.455	-1.685	-0.365
0	0	0
-1.875	-1.655	0.065
-0.605	-0.315	-0.635
-1.915	-1.875	0.575
0	0	0
-0.895	-0.835	0.725
-1.175	-1.355	0.555
0	0	0
-2.505	-2.445	0.665
-1.765	-1.905	-0.295
-1.755	-1.965	0.075
-1.245	-0.515	0.155
0	0	0
-1.905	-1.575	0.365
-1.315	-0.975	0.435
0	0	0
-0.725	0.155	0.185
-1.255	-0.835	0.175
-1.525	-1.645	0.525
-1.305	-1.335	-0.605
-2.415	-2.305	-0.115
-1.605	-1.145	-0.005
-1.145	-0.365	0.865
-2.085	-2.535	0.045
-2.215	-1.975	-0.435
-1.835	-1.465	1.115
-1.145	-0.365	0.865
-1.405	-1.385	-0.175
-1.825	-1.275	0.835
-1.565	-1.335	1.045
-2.075	-2.345	0.305
-1.845	-2.275	-0.265
-1.615	-1.455	-0.645
-1.355	-0.955	-0.135
-2.075	-2.345	0.305
0	0	0
-0.745	-0.125	1.295
0	0	0
0	0	0
-2.085	-2.235	-0.625
0	0	0
-2.215	-1.975	-0.435
-0.685	-0.165	0.125
-1.255	-0.835	0.175
-2.415	-2.305	-0.115
-1.475	-1.595	0.125
0	0	0
-0.785	-0.765	0.275
-0.555	0.055	0.995
-0.925	-0.135	1.005
-2.505	-2.385	-0.385
0	0	0
0	0	0
0	0	0
-1.305	-1.335	-0.605
-1.355	-0.955	-0.135
-1.955	-1.695	1.365
-1.045	-1.065	0.005
-1.405	-1.385	-0.175
-0.925	-0.135	1.005
-0.725	0.155	0.185
-1.615	-2.045	0.565
-0.895	-0.235	0.685
-0.505	0.105	0.625
-1.595	-1.615	0.925
-0.815	0.115	1.105
0	0	0
-0.375	-0.085	-0.235
-2.085	-2.235	-0.625
-0.755	-0.335	-0.375
0	0	0
-0.895	-0.835	0.725
-2.215	-2.315	0.585
-2.345	-2.485	-0.615
