-1.795	-0.375	1.475
0	0	0
-1.795	-0.375	1.475
-2.545	-0.945	1.175
-0.915	-0.035	0.265
-1.955	-0.605	1.265
0	0	0
0	0	0
-1.155	0.005	-0.645
-0.705	0.295	0.115
-2.265	-0.795	0.575
-1.155	0.005	-0.645
-1.375	-0.385	-0.105
-1.995	-0.645	0.845
-1.435	-0.025	-0.325
0	0	0
0	0	0
0	0	0
-1.955	-0.605	1.265
-2.725	-1.115	0.265
-0.465	0.445	-0.335
0	0	0
-0.915	-0.035	0.265
-2.015	-0.305	0.165
-2.425	-0.505	0.495
-1.895	-0.355	0.915
-2.435	-0.895	0.285
-1.365	-0.305	0.595
-2.575	-0.765	0.645
0	0	0
-0.595	0.315	1.335
-3.095	-0.875	0.475
-1.015	0.125	-0.035
0	0	0
-1.995	-0.715	0.375
-2.795	-0.995	0.995
-1.365	-0.305	0.595
-0.705	0.215	-0.455
-1.645	-0.155	0.245
-3.175	-1.105	0.765
-0.915	-0.035	0.265
-2.435	-0.895	0.285
-0.915	-0.035	0.265
-3.205	-1.105	-0.525
0	0	0
-1.995	-0.645	0.845
-1.885	-0.205	1.185
-0.415	0.395	0.065
-1.365	-0.305	0.595
-2.245	-0.595	0.125
-1.605	-0.495	0.465
0	0	0
0	0	0
-1.365	-0.305	0.595
-0.505	0.475	0.605
-2.355	-0.715	1.285
-2.955	-1.275	0.085
-0.705	0.215	-0.455
-2.005	-0.775	-0.105
-1.465	-0.475	1.345
-2.355	-0.715	1.285
-2.885	-0.985	-0.615
-1.105	-0.025	-0.315
-0.275	0.225	0.685
0	0	0
0	0	0
-1.995	-0.715	0.375
-2.015	-0.305	0.165
-0.465	0.445	-0.335
-1.965	-0.225	0.635
-1.495	-0.105	0.825
-2.795	-0.995	0.995
-0.275	0.225	0.685
-1.215	-0.075	0.725
-1.895	-0.355	0.915
-1.395	-0.385	0.235
-1.725	-0.315	-0.625
-2.555	-0.805	-0.615
0	0	0
-1.105	0.185	0.545
-1.005	0.155	1.245
-0.595	0.315	1.335
-1.105	0.185	0.545
-1.105	-0.025	-0.315
-3.205	-1.105	-0.525
0	0	0
0	0	0
-1.395	-0.385	0.235
-0.385	0.125	-0.205
0	0	0
-2.775	-0.905	-0.005
0	0	0
-0.775	-0.075	-0.235
-2.575	-0.765	0.645
-2.775	-0.905	-0.005
-1.995	-0.715	0.375
-0.745	0.275	0.455
-2.015	-0.305	0.165
-1.955	-0.605	1.265
-1.165	-0.175	1.045
-1.105	-0.025	-0.315
-1.465	-0.475	1.345
-3.135	-0.855	1.075
-3.135	-0.855	1.075
-1.115	0.185	0.235
-0.505	0.055	0.125
-2.355	-0.715	1.285
0	0	0
-2.565	-0.605	0.245
-0.925	-0.135	0.735
0	0	0
-1.235	-0.035	1.405
-2.975	-1.205	0.515
-2.145	-0.805	-0.465
-3.095	-0.875	0.475
-1.615	-0.485	0.905
-2.485	-0.985	-0.005
-2.795	-0.995	0.995
-0.275	0.225	0.685
-0.505	0.475	0.605
-1.135	0.215	0.925
0	0	0
-2.085	-0.445	-0.135
-2.725	-1.115	0.265
-1.075	-0.185	-0.015
-1.615	-0.485	0.905
-2.555	-0.805	-0.615
0	0	0
0	0	0
0	0	0
-0.925	-0.135	0.735
-2.775	-0.905	-0.005
0	0	0
-1.215	-0.075	0.725
0	0	0
-1.995	-0.645	0.845
-0.775	-0.075	-0.235
-2.955	-1.275	0.085
-1.885	-0.205	1.185
-2.475	-0.585	-0.355
0	0	0
-2.615	-1.075	0.695
-1.995	-0.715	0.375
0	0	0
-1.605	-0.495	0.465
-1.135	0.215	0.925
-3.145	-1.115	-0.145
-1.955	-0.605	1.265
-2.885	-0.755	1.245
-3.105	-1.175	1.085
0	0	0
0	0	0
-1.965	-0.225	0.635
-1.365	-0.305	0.595
-0.595	0.315	1.335
-2.775	-0.715	0.425
-1.295	0.075	1.135
0	0	0
-0.465	0.445	-0.335
-0.705	0.215	-0.455
-2.615	-1.075	0.695
-2.115	-0.495	0.555
0	0	0
-2.615	-1.075	0.695
0	0	0
-0.385	0.125	-0.205
0	0	0
0	0	0
-1.015	0.125	-0.035
-1.595	-0.145	-0.065
0	0	0
-2.975	-1.205	0.515
0	0	0
-0.195	0.325	-0.545
-2.575	-0.765	0.645
-1.955	-0.605	1.265
0	0	0
-2.145	-0.805	-0.465
-2.775	-0.905	-0.005
0	0	0
-1.615	-0.485	0.905
-1.005	0.155	1.245
